,trialNum,drawDuration,repetition,gameID,target,condition,generalization,outcome,bis
40,33,-0.87287344144291,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_00,repeated,between,0.6741984079209257,1.5470718493638356
41,34,-1.0559923639384499,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_02,control,between,0.6741984079209257,1.7301907718593754
42,35,-0.16565553387392876,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_07,control,between,0.6741984079209257,0.8398539417948544
43,36,-1.1383056726956813,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_03,repeated,between,0.6741984079209257,1.8125040806166068
44,37,-0.5059590487086201,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_01,repeated,between,0.6741984079209257,1.1801574566295456
45,38,-0.1252881851957247,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_06,control,between,0.6741984079209257,0.7994865931166504
46,39,-0.4114678805736066,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,waiting_04,repeated,between,0.6741984079209257,1.0856662884945323
47,40,1.0361187739816524,7,0232-52e2508f-1993-48fa-8bb3-3d1bb74dfc40,dining_05,control,between,0.6741984079209257,-0.36192036606072675
48,1,1.6876870775959019,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_02,control,within,-1.1338911333180035,-2.8215782109139056
49,2,0.9282878873469196,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_01,control,within,-1.1338911333180035,-2.062179020664923
50,3,-0.6755992288874328,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.8819153259140028,1.5575145548014357
51,4,-0.44284953949152117,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,-1.1338911333180035,-0.6910415938264823
52,5,0.2741237908777586,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_04,control,within,-1.1338911333180035,-1.4080149241957622
53,6,-0.5644387356830718,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,-1.1338911333180035,-0.5694523976349317
54,7,2.1410986415616646,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_05,control,within,-1.1338911333180035,-3.274989774879668
55,8,0.9235475678072881,0,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.8819153259140028,-0.04163224189328529
56,33,0.11200486262235762,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_01,control,within,0.8819153259140028,0.7699104632916451
57,34,0.12764791710314208,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_04,control,within,0.8819153259140028,0.7542674088108607
58,35,0.19235327881911338,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_02,control,within,-1.1338911333180035,-1.3262444121371169
59,36,-1.4639143683281681,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_06,repeated,within,0.8819153259140028,2.345829694242171
60,37,-0.7004859064704987,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_07,repeated,within,0.8819153259140028,1.5824012323845014
61,38,-1.4968595891286078,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_00,repeated,within,0.8819153259140028,2.3787749150426105
62,39,-0.11955974688864619,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_05,control,within,0.8819153259140028,1.001475072802649
63,40,-0.9230439088562024,7,0286-a442ec93-ad78-42fa-b3e9-083da9a64c4d,waiting_03,repeated,within,0.8819153259140028,1.8049592347702053
64,1,2.4657282095499196,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_04,repeated,between,-2.0816606661464636,-4.547388875696383
65,2,1.4648427418161611,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_07,repeated,between,-2.0816606661464636,-3.546503407962625
66,3,0.30687798537773187,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_01,control,between,0.4803832306491839,0.17350524527145206
67,4,0.029019243593418394,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_06,repeated,between,0.4803832306491839,0.4513639870557655
68,5,1.3833331109126867,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_05,control,between,0.4803832306491839,-0.9029498802635028
69,6,-0.961636270464195,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_02,control,between,0.4803832306491839,1.442019501113379
70,7,-0.9523963123050965,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_03,repeated,between,0.4803832306491839,1.4327795429542804
71,8,-0.7738671207310898,0,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_00,control,between,0.4803832306491839,1.2542503513802736
72,33,-0.5296682265263483,7,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_01,control,between,-2.0816606661464636,-1.5519924396201152
73,34,-0.34948904242393086,7,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_06,repeated,between,0.4803832306491839,0.8298722730731147
74,35,-0.1673298672874212,7,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_04,repeated,between,0.4803832306491839,0.6477130979366051
75,36,0.4995971126960688,7,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_05,control,between,0.4803832306491839,-0.0192138820468849
76,37,-0.4894084088331342,7,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_07,repeated,between,0.4803832306491839,0.9697916394823181
77,38,-1.474783946799834,7,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,dining_03,repeated,between,0.4803832306491839,1.955167177449018
78,39,-0.4887484118217701,7,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_02,control,between,0.4803832306491839,0.969131642470954
79,40,0.03792920324683439,7,0647-0ece0513-aa05-4676-bb63-3845126ce2c1,waiting_00,control,between,0.4803832306491839,0.4424540274023495
80,1,2.474302806778506,0,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_04,repeated,within,0.258197823084901,-2.216104983693605
81,2,-0.7227068272255698,0,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_03,control,within,0.258197823084901,0.9809046503104708
82,3,-0.39236894152750823,0,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_06,control,within,0.258197823084901,0.6505667646124093
83,4,1.7831147483134147,0,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_02,control,within,0.258197823084901,-1.5249169252285135
84,5,0.6531006723494875,0,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_05,repeated,within,0.258197823084901,-0.3949028492645865
85,6,-1.1227568132409262,0,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_01,repeated,within,-3.8729673462735152,-2.7502105330325888
86,7,0.8520662109450488,0,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_00,control,within,0.258197823084901,-0.5938683878601477
87,8,-0.7712298393005258,0,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_07,repeated,within,0.258197823084901,1.0294276623854268
88,33,-0.8475105569729453,7,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_02,control,within,0.258197823084901,1.1057083800578464
89,34,-0.30994338826481016,7,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_04,repeated,within,0.258197823084901,0.5681412113497112
90,35,0.5647421743789345,7,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_00,control,within,0.258197823084901,-0.30654435129403346
91,36,-0.7006701754535376,7,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_03,control,within,0.258197823084901,0.9588679985384386
92,37,-0.5292504515730166,7,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_05,repeated,within,0.258197823084901,0.7874482746579177
93,38,0.043490603617400626,7,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_06,control,within,0.258197823084901,0.2147072194675004
94,39,0.07548612686333214,7,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_01,repeated,within,0.258197823084901,0.18271169622156888
95,40,-1.0498663496872807,7,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,dining_07,repeated,within,0.258197823084901,1.3080641727721818
96,1,0.9621046165050152,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,dining_00,control,between,0.258197823084901,-0.7039067934201142
97,2,1.9234338563289275,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,dining_07,control,between,-3.8729673462735152,-5.796401202602443
98,3,1.5126565212736853,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,waiting_06,repeated,between,0.258197823084901,-1.2544586981887842
99,4,1.8986218025336445,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,waiting_05,repeated,between,0.258197823084901,-1.6404239794487436
100,5,-0.5048391417694437,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,dining_02,control,between,0.258197823084901,0.7630369648543447
101,6,-0.11970092896932728,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,dining_04,control,between,0.258197823084901,0.3778987520542283
102,7,0.45097630832218344,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,waiting_03,repeated,between,0.258197823084901,-0.19277848523728242
103,8,-0.5420572224623682,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,waiting_01,repeated,between,0.258197823084901,0.8002550455472692
104,33,-0.41551574810642433,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,waiting_05,repeated,between,0.258197823084901,0.6737135711913254
105,34,-0.10701921258507141,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,dining_00,control,between,0.258197823084901,0.36521703566997243
106,35,-1.1273460025444348,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,dining_02,control,between,0.258197823084901,1.3855438256293358
107,36,-0.8841878753506603,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,waiting_03,repeated,between,0.258197823084901,1.1423856984355614
108,37,-0.6697014547647689,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,waiting_06,repeated,between,0.258197823084901,0.92789927784967
109,38,-1.0934361956908811,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,waiting_01,repeated,between,0.258197823084901,1.351634018775782
110,39,-0.7135360831364357,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,dining_04,control,between,0.258197823084901,0.9717339062213367
111,40,-0.5704532395836366,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,dining_07,control,between,0.258197823084901,0.8286510626685376
112,1,1.025015307847354,0,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,dining_05,repeated,between,0.37796333015554007,-0.647051977691814
113,2,1.6941514537861613,0,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,dining_03,repeated,between,-2.6457433110887805,-4.339894764874941
114,3,1.3294594355493978,0,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,waiting_01,control,between,-2.6457433110887805,-3.9752027466381783
115,4,1.4909750569829028,0,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,waiting_04,control,between,0.37796333015554007,-1.1130117268273627
116,5,1.4467505415903954,0,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,dining_06,repeated,between,0.37796333015554007,-1.0687872114348553
117,6,-0.18314717787549287,0,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,waiting_00,control,between,0.37796333015554007,0.5611105080310329
118,7,0.16744427023612388,0,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,dining_07,repeated,between,0.37796333015554007,0.2105190599194162
119,8,-1.065714680708575,0,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,waiting_02,control,between,0.37796333015554007,1.443678010864115
120,33,-0.8409601387138032,7,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,dining_05,repeated,between,0.37796333015554007,1.218923468869343
121,34,-1.0005529551302428,7,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,dining_03,repeated,between,0.37796333015554007,1.3785162852857828
122,35,-0.664489367147566,7,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,waiting_01,control,between,0.37796333015554007,1.042452697303106
123,36,-0.6544480520584459,7,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,dining_06,repeated,between,0.37796333015554007,1.032411382213986
124,37,-0.4036288198323413,7,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,dining_07,repeated,between,0.37796333015554007,0.7815921499878813
125,38,-1.1490362314480818,7,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,waiting_02,control,between,0.37796333015554007,1.5269995616036218
126,39,-0.7114912675647236,7,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,waiting_04,control,between,0.37796333015554007,1.0894545977202637
127,40,-0.48032737551306665,7,0836-215b3490-cdf2-4a13-b55a-ea90f7b1903b,waiting_00,control,between,0.37796333015554007,0.8582907056686067
128,1,0.07377337106066707,0,0955-60582965-41c6-492d-aa67-98e15630db39,waiting_00,control,between,0.4803832306491839,0.40660985958851686
129,2,0.8861552357840602,0,0955-60582965-41c6-492d-aa67-98e15630db39,dining_01,repeated,between,0.4803832306491839,-0.40577200513487627
130,3,2.291640012512974,0,0955-60582965-41c6-492d-aa67-98e15630db39,waiting_02,control,between,0.4803832306491839,-1.81125678186379
131,4,1.1806655313226915,0,0955-60582965-41c6-492d-aa67-98e15630db39,dining_06,repeated,between,0.4803832306491839,-0.7002823006735075
132,5,-0.46946690674969915,0,0955-60582965-41c6-492d-aa67-98e15630db39,dining_07,repeated,between,0.4803832306491839,0.949850137398883
133,6,-0.21111431086135554,0,0955-60582965-41c6-492d-aa67-98e15630db39,waiting_05,control,between,-2.0816606661464636,-1.870546355285108
134,7,-1.1124324529503744,0,0955-60582965-41c6-492d-aa67-98e15630db39,dining_03,repeated,between,0.4803832306491839,1.5928156835995584
135,8,1.0783159137642164,0,0955-60582965-41c6-492d-aa67-98e15630db39,waiting_04,control,between,0.4803832306491839,-0.5979326831150324
136,33,-1.3182980654753977,7,0955-60582965-41c6-492d-aa67-98e15630db39,dining_03,repeated,between,0.4803832306491839,1.7986812961245817
137,34,-0.8972358211607605,7,0955-60582965-41c6-492d-aa67-98e15630db39,dining_01,repeated,between,-2.0816606661464636,-1.184424844985703
138,35,-0.9479732384119703,7,0955-60582965-41c6-492d-aa67-98e15630db39,dining_07,repeated,between,0.4803832306491839,1.4283564690611543
139,36,-0.15804413879399812,7,0955-60582965-41c6-492d-aa67-98e15630db39,dining_06,repeated,between,-2.0816606661464636,-1.9236165273524655
140,37,0.40969006458591806,7,0955-60582965-41c6-492d-aa67-98e15630db39,waiting_04,control,between,0.4803832306491839,0.07069316606326587
141,38,0.753479805615667,7,0955-60582965-41c6-492d-aa67-98e15630db39,waiting_05,control,between,0.4803832306491839,-0.27309657496648304
142,39,-0.28926159720229894,7,0955-60582965-41c6-492d-aa67-98e15630db39,waiting_00,control,between,0.4803832306491839,0.7696448278514829
143,40,-1.2698934030403357,7,0955-60582965-41c6-492d-aa67-98e15630db39,waiting_02,control,between,0.4803832306491839,1.7502766336895197
144,1,-0.14955606924645498,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,waiting_06,repeated,between,0.37796333015554007,0.5275193994019951
145,2,-0.16642550272204987,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,dining_05,control,between,0.37796333015554007,0.5443888328775899
146,3,1.1320938006335683,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,dining_07,control,between,0.37796333015554007,-0.7541304704780283
147,4,1.6078545320718713,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,waiting_00,repeated,between,0.37796333015554007,-1.2298912019163313
148,5,1.7515650223133339,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,dining_04,control,between,0.37796333015554007,-1.3736016921577938
149,6,-0.5802604657056364,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,dining_03,control,between,0.37796333015554007,0.9582237958611765
150,7,0.26491950513493895,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,waiting_01,repeated,between,0.37796333015554007,0.11304382502060112
151,8,0.8700837389303382,0,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,waiting_02,repeated,between,0.37796333015554007,-0.4921204087747981
152,33,-0.8239063340050544,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,dining_07,control,between,0.37796333015554007,1.2018696641605944
153,34,-1.2462827822927396,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,waiting_00,repeated,between,0.37796333015554007,1.6242461124482797
154,35,0.28093479008012406,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,dining_04,control,between,-2.6457433110887805,-2.9266781011689047
155,36,-1.7880264877052054,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,waiting_01,repeated,between,0.37796333015554007,2.1659898178607455
156,37,-0.4914290185430089,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,dining_03,control,between,0.37796333015554007,0.869392348698549
157,38,-0.9985797084738746,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,dining_05,control,between,0.37796333015554007,1.3765430386294146
158,39,-0.5552766211911473,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,waiting_06,repeated,between,-2.6457433110887805,-2.0904666898976334
159,40,0.8922916007209952,7,1096-f9380acb-8b85-4f77-8d5a-c20189a77eba,waiting_02,repeated,between,0.37796333015554007,-0.5143282705654552
160,1,1.2417800092139546,0,1291-3bda039e-7339-457f-8762-5b741cf9e305,waiting_05,repeated,between,-0.8819153259140028,-2.1236953351279575
161,2,1.2719577406067282,0,1291-3bda039e-7339-457f-8762-5b741cf9e305,waiting_07,repeated,between,1.1338911333180035,-0.13806660728872466
162,3,0.4694607433785085,0,1291-3bda039e-7339-457f-8762-5b741cf9e305,dining_01,control,between,1.1338911333180035,0.664430389939495
163,4,0.8016080035486555,0,1291-3bda039e-7339-457f-8762-5b741cf9e305,dining_03,control,between,1.1338911333180035,0.33228312976934804
164,5,1.6598473071711708,0,1291-3bda039e-7339-457f-8762-5b741cf9e305,waiting_06,repeated,between,-0.8819153259140028,-2.5417626330851735
165,6,1.2861816394797554,0,1291-3bda039e-7339-457f-8762-5b741cf9e305,waiting_04,repeated,between,-0.8819153259140028,-2.168096965393758
166,7,0.25187353359112064,0,1291-3bda039e-7339-457f-8762-5b741cf9e305,dining_00,control,between,1.1338911333180035,0.8820175997268829
167,8,-0.020879338041656367,0,1291-3bda039e-7339-457f-8762-5b741cf9e305,dining_02,control,between,-0.8819153259140028,-0.8610359878723465
168,33,-1.0988202147975499,7,1291-3bda039e-7339-457f-8762-5b741cf9e305,dining_02,control,between,1.1338911333180035,2.2327113481155534
169,34,-1.277387810108931,7,1291-3bda039e-7339-457f-8762-5b741cf9e305,waiting_06,repeated,between,-0.8819153259140028,0.3954724841949283
170,35,-0.2563425288451459,7,1291-3bda039e-7339-457f-8762-5b741cf9e305,waiting_07,repeated,between,1.1338911333180035,1.3902336621631495
171,36,-0.41741857283969636,7,1291-3bda039e-7339-457f-8762-5b741cf9e305,dining_03,control,between,-0.8819153259140028,-0.46449675307430643
172,37,-1.5664789439607256,7,1291-3bda039e-7339-457f-8762-5b741cf9e305,waiting_04,repeated,between,-0.8819153259140028,0.6845636180467228
173,38,-0.4795039692719635,7,1291-3bda039e-7339-457f-8762-5b741cf9e305,waiting_05,repeated,between,-0.8819153259140028,-0.4024113566420393
174,39,-0.9450483350891485,7,1291-3bda039e-7339-457f-8762-5b741cf9e305,dining_01,control,between,1.1338911333180035,2.0789394684071523
175,40,-0.9208292640350753,7,1291-3bda039e-7339-457f-8762-5b741cf9e305,dining_00,control,between,-0.8819153259140028,0.03891393812107247
176,1,0.7187186832507614,0,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,waiting_00,control,between,0.37796333015554007,-0.3407553530952213
177,2,2.445633055739788,0,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,waiting_04,control,between,0.37796333015554007,-2.0676697255842478
178,3,-0.3896823645294103,0,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,waiting_06,control,between,0.37796333015554007,0.7676456946849504
179,4,-0.5895609972899021,0,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,waiting_07,control,between,0.37796333015554007,0.9675243274454421
180,5,1.3553691431545503,0,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,dining_02,repeated,between,0.37796333015554007,-0.9774058129990102
181,6,0.7279723236563398,0,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,dining_01,repeated,between,-2.6457433110887805,-3.3737156347451203
182,7,-0.5479196154647995,0,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,dining_03,repeated,between,0.37796333015554007,0.9258829456203396
183,8,1.1860275237324667,0,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,dining_05,repeated,between,-2.6457433110887805,-3.8317708348212474
184,33,-0.4918425546069949,7,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,waiting_07,control,between,0.37796333015554007,0.869805884762535
185,34,0.42297233588847827,7,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,waiting_00,control,between,0.37796333015554007,-0.0450090057329382
186,35,-1.2415725002669507,7,1456-d61538b0-dfa4-4429-bd74-42ce8c65ed4d,dining_03,repeated,between,0.37796333015554007,1.6195358304224907
